"DeliveryID","OrderID","DeliveryPartner","DeliveryDateTime","DeliveryAmount","DeliveryStatus"
76230,76230,"Clark-Thompson","2024-11-22 20:30:00.0",20.06,"Cancelled"
76236,76236,"Cohen-Wagner","2024-11-08 15:43:00.0",24.66,"Completed"
76238,76238,"Thomas PLC","2024-11-06 18:54:00.0",27.35,"In Progress"
76240,76240,"Frank Inc","2024-11-13 19:11:00.0",10.65,"Cancelled"
76241,76241,"Hill, Hull and Bailey","2024-11-23 23:13:00.0",13.89,"Completed"
76243,76243,"Smith PLC","2024-11-30 19:53:00.0",42.82,"Cancelled"
76245,76245,"Keller-Gross","2024-11-23 18:51:00.0",33.64,"In Progress"
76246,76246,"Riggs PLC","2024-11-03 11:15:00.0",31.43,"Completed"
76251,76251,"Hatfield and Sons","2024-11-20 15:03:00.0",35.97,"In Progress"
76253,76253,"Webster, Martinez and Marshall","2024-11-06 23:05:00.0",46.19,"Cancelled"
76261,76261,"Frank Inc","2024-11-13 12:15:00.0",11.54,"Cancelled"
76264,76264,"Fernandez","2024-11-26 12:39:00.0",26.19,"In Progress"
76266,76266,"Fletcher-Carter","2024-11-07 21:27:00.0",43.36,"Cancelled"
76267,76267,"Molina-Bailey","2024-11-13 21:57:00.0",42.07,"Completed"
76269,76269,"Turner-Hart","2024-11-03 16:01:00.0",17.29,"In Progress"
76274,76274,"Hawkins Ltd","2024-11-23 12:40:00.0",12.87,"Cancelled"
76276,76276,"Smith, Wise and Drake","2024-11-22 19:39:00.0",20.07,"In Progress"
76278,76278,"Hill, Hull and Bailey","2024-11-18 22:26:00.0",40.37,"In Progress"
76280,76280,"Arias LLC","2024-11-12 11:41:00.0",38.06,"Completed"
76285,76285,"Norris-Hawkins","2024-11-20 20:08:00.0",18.25,"Cancelled"
76287,76287,"Price, Neal and Gonzalez","2024-11-26 12:50:00.0",29.41,"Completed"
76291,76291,"Bailey-Neal","2024-11-25 15:19:00.0",38.4,"In Progress"
76299,76299,"Adams, Guerra and Fields","2024-11-18 19:06:00.0",20.01,"In Progress"
76306,76306,"Marquez PLC","2024-11-09 00:10:00.0",7.95,"In Progress"
76307,76307,"Graham-Campbell","2024-11-06 21:10:00.0",41.09,"Cancelled"
76312,76312,"Ruiz-Hughes","2024-11-30 16:38:00.0",14.83,"Completed"
76314,76314,"Rogers, Wright and Cooper","2024-11-23 19:43:00.0",8.07,"Cancelled"
76315,76315,"Marsh-Williams","2024-11-23 23:29:00.0",34.01,"Cancelled"
76317,76317,"Brown, Blankenship and Hayes","2024-11-14 14:10:00.0",38.02,"Cancelled"
76319,76319,"Powell, Morse and Quinn","2024-11-14 14:22:00.0",34.11,"In Progress"
76320,76320,"Phillips and Sons","2024-11-24 19:54:00.0",12.84,"Completed"
76321,76321,"Cohen-Wagner","2024-11-13 17:28:00.0",49.34,"Cancelled"
76325,76325,"Gray, Kerr and Massey","2024-11-05 21:35:00.0",22.42,"Cancelled"
76330,76330,"Sellers Inc","2024-11-30 15:03:00.0",20.33,"Cancelled"
76332,76332,"Molina-Bailey","2024-11-10 21:38:00.0",17.58,"Completed"
76334,76334,"Matthews-Gonzalez","2024-11-11 16:39:00.0",38.53,"Cancelled"
76335,76335,"Hancock-Benson","2024-11-17 14:17:00.0",20.59,"Cancelled"
76336,76336,"Mills Inc","2024-11-26 12:11:00.0",28.49,"In Progress"
76341,76341,"Campbell, Burns and Espinoza","2024-11-04 15:54:00.0",11.92,"Cancelled"
76345,76345,"Rowland-Williams","2024-11-27 20:09:00.0",22.68,"Completed"
76348,76348,"Cook Ltd","2024-11-20 11:59:00.0",22.5,"Cancelled"
76358,76358,"Thompson, Morrow and Collins","2024-11-27 22:53:00.0",47.05,"Completed"
76360,76360,"Ray-Bradley","2024-11-30 20:51:00.0",30.21,"In Progress"
76361,76361,"Smith, Wise and Drake","2024-11-20 13:10:00.0",49.27,"Cancelled"
76365,76365,"Guzman, Smith and Murray","2024-11-09 13:05:00.0",34.34,"Cancelled"
76366,76366,"White, Peck and Ayala","2024-11-23 23:27:00.0",32.59,"Cancelled"
76367,76367,"Evans and Sons","2024-11-09 14:01:00.0",17.84,"Completed"
76369,76369,"Martinez Ltd","2024-11-10 11:17:00.0",23.79,"Completed"
76372,76372,"Martinez Ltd","2024-11-16 00:34:00.0",5.27,"In Progress"
76373,76373,"Marquez PLC","2024-11-07 19:24:00.0",23.96,"Cancelled"
76374,76374,"Walker-Davis","2024-11-08 14:11:00.0",44.75,"In Progress"
76377,76377,"Lee-Taylor","2024-11-03 20:30:00.0",44.38,"Cancelled"
76378,76378,"Frank Inc","2024-11-03 20:56:00.0",41.81,"Cancelled"
76385,76385,"Molina-Bailey","2024-11-29 19:31:00.0",37.99,"In Progress"
76387,76387,"Matthews-Gonzalez","2024-11-27 11:42:00.0",30.81,"Cancelled"
76388,76388,"Phillips and Sons","2024-11-06 15:18:00.0",17.24,"Cancelled"
76390,76390,"Martinez Ltd","2024-11-12 17:51:00.0",38.03,"In Progress"
76392,76392,"Fischer and Sons","2024-11-21 21:56:00.0",34.29,"Cancelled"
76395,76395,"Hill, Hull and Bailey","2024-11-23 13:48:00.0",20.55,"Cancelled"
76399,76399,"Dodson, Fleming and Butler","2024-11-01 16:27:00.0",43.91,"Cancelled"
76401,76401,"Fletcher-Carter","2024-11-06 13:20:00.0",49.53,"Cancelled"
76405,76405,"Newton-Brown","2024-11-08 11:03:00.0",43.38,"In Progress"
76408,76408,"Waller-Davis","2024-11-18 22:08:00.0",44.11,"Completed"
76414,76414,"Miller and Sons","2024-11-23 19:05:00.0",13.02,"In Progress"
76421,76421,"Werner-Rodriguez","2024-11-26 13:47:00.0",24.94,"Completed"
76423,76423,"Cohen-Wagner","2024-11-29 20:28:00.0",8.16,"In Progress"
76425,76425,"Hawkins-Garza","2024-11-20 20:38:00.0",32.45,"Cancelled"
76429,76429,"Jones, Garrett and Pierce","2024-11-12 18:42:00.0",13.53,"Completed"
76432,76432,"Sanchez Inc","2024-11-17 22:03:00.0",33.55,"Completed"
76437,76437,"Phillips-Boyer","2024-11-27 14:59:00.0",40.64,"Cancelled"
76439,76439,"Cook Ltd","2024-11-30 12:50:00.0",15.32,"Cancelled"
76442,76442,"Adams LLC","2024-11-22 21:41:00.0",25.3,"In Progress"
76447,76447,"Newton-Brown","2024-11-03 21:25:00.0",41.98,"Completed"
76448,76448,"Brown, Blankenship and Hayes","2024-11-23 22:42:00.0",24.51,"Completed"
76449,76449,"Sanchez-Smith","2024-11-28 21:01:00.0",19.47,"In Progress"
76452,76452,"Fernandez","2024-11-19 11:46:00.0",18.21,"Completed"
76454,76454,"Rogers, Wright and Cooper","2024-11-14 16:40:00.0",32.36,"In Progress"
76457,76457,"Frank Inc","2024-11-20 20:45:00.0",8.82,"Cancelled"
76459,76459,"Frank Inc","2024-11-04 00:40:00.0",40.2,"In Progress"
76462,76462,"Clark-Thompson","2024-11-29 17:34:00.0",45.36,"Completed"
76466,76466,"Smith PLC","2024-11-21 14:52:00.0",8.44,"Cancelled"
76471,76471,"Brown, Blankenship and Hayes","2024-11-12 11:35:00.0",35.07,"Cancelled"
76474,76474,"Hill, Hull and Bailey","2024-11-20 11:27:00.0",21.94,"In Progress"
76480,76480,"Sellers Inc","2024-11-28 18:18:00.0",14.55,"Cancelled"
76481,76481,"Burke LLC","2024-11-04 18:32:00.0",7.14,"In Progress"
76485,76485,"Ray-Bradley","2024-11-30 22:04:00.0",42.88,"Cancelled"
76486,76486,"Rogers-Brown","2024-11-10 19:51:00.0",6.03,"Completed"
76487,76487,"Buckley-Morris","2024-11-30 19:54:00.0",39.96,"Completed"
76489,76489,"Graham-Campbell","2024-11-08 21:06:00.0",9.85,"Completed"
76493,76493,"Thompson, Morrow and Collins","2024-11-21 12:56:00.0",41.02,"Completed"
76494,76494,"Rogers, Berry and Logan","2024-11-13 23:11:00.0",8.6,"Completed"
76495,76495,"Ray-Bradley","2024-11-27 10:49:00.0",20.36,"Completed"
76498,76498,"Smith PLC","2024-11-20 19:01:00.0",10.34,"In Progress"
76500,76500,"Khan, Hernandez and Baldwin","2024-11-21 19:10:00.0",5.35,"Cancelled"
76501,76501,"White, Peck and Ayala","2024-11-16 23:16:00.0",12.5,"Cancelled"
76502,76502,"Dodson, Fleming and Butler","2024-11-01 21:45:00.0",42.53,"Completed"
76512,76512,"Carter, Evans and Walker","2024-11-19 22:35:00.0",30.43,"In Progress"
76514,76514,"Roberts, Durham and Ryan","2024-11-28 18:52:00.0",17.92,"Cancelled"
76515,76515,"Smith, Wise and Drake","2024-11-12 22:34:00.0",33.67,"In Progress"
76516,76516,"Powell, Morse and Quinn","2024-11-05 19:05:00.0",20.06,"Completed"
76518,76518,"Rogers, Berry and Logan","2024-11-06 19:56:00.0",37.61,"Cancelled"
76519,76519,"Durham Inc","2024-11-17 18:24:00.0",45.42,"Completed"
76523,76523,"Phillips-Boyer","2024-11-14 11:30:00.0",40.92,"Completed"
76524,76524,"Taylor-Smith","2024-11-24 19:21:00.0",16.41,"Completed"
76525,76525,"Marquez PLC","2024-11-13 14:15:00.0",31.65,"In Progress"
76527,76527,"Burke LLC","2024-11-12 12:28:00.0",6.21,"Cancelled"
76532,76532,"Anderson, Carr and Mcneil","2024-11-29 15:06:00.0",46.36,"Completed"
76534,76534,"Thompson, Henry and Hernandez","2024-11-08 11:35:00.0",15.19,"Cancelled"
76535,76535,"Reed and Allison","2024-11-26 22:40:00.0",43.5,"Cancelled"
76537,76537,"Roberts, Durham and Ryan","2024-11-30 19:09:00.0",26.91,"Completed"
76543,76543,"Mcdowell-Hicks","2024-11-11 22:59:00.0",44.82,"Completed"
76547,76547,"Hawkins-Garza","2024-11-04 18:43:00.0",9.82,"In Progress"
76550,76550,"Rogers-Brown","2024-11-16 21:27:00.0",31.88,"Cancelled"
76554,76554,"Buckley-Morris","2024-11-01 16:21:00.0",7.65,"Cancelled"
76557,76557,"Marquez PLC","2024-11-27 15:45:00.0",34.3,"Completed"
76560,76560,"Hatfield and Sons","2024-11-26 15:55:00.0",48.77,"In Progress"
76562,76562,"Brown, King and Stout","2024-11-05 20:47:00.0",27.56,"Completed"
76576,76576,"Bailey-Neal","2024-11-10 19:33:00.0",11.15,"Cancelled"
76578,76578,"Cook PLC","2024-11-28 20:20:00.0",15.88,"Completed"
76579,76579,"Moore-Griffin","2024-11-30 15:42:00.0",48.42,"Completed"
76582,76582,"Fischer and Sons","2024-11-21 16:27:00.0",42.92,"Cancelled"
76586,76586,"Fernandez","2024-11-16 20:05:00.0",28.96,"In Progress"
76590,76590,"Marsh-Williams","2024-11-13 23:38:00.0",32.78,"Cancelled"
76593,76593,"Maldonado, Freeman and Thompson","2024-11-14 13:45:00.0",23.21,"Completed"
76594,76594,"Hill, Hull and Bailey","2024-11-15 16:14:00.0",10.06,"Completed"
76595,76595,"Webster, Martinez and Marshall","2024-11-14 21:51:00.0",8.19,"Completed"
76597,76597,"Marquez PLC","2024-12-01 00:17:00.0",48.34,"Cancelled"
76598,76598,"Newton-Brown","2024-11-02 18:20:00.0",17.64,"In Progress"
76601,76601,"Webster, Martinez and Marshall","2024-11-24 21:06:00.0",41.11,"Cancelled"
76604,76604,"Campbell, Burns and Espinoza","2024-11-20 21:35:00.0",14.53,"Completed"
76605,76605,"Khan, Hernandez and Baldwin","2024-11-25 13:58:00.0",19.21,"In Progress"
76609,76609,"Burke LLC","2024-11-16 23:14:00.0",19.5,"Completed"
76610,76610,"Cook Ltd","2024-11-10 13:35:00.0",8.3,"Cancelled"
76613,76613,"Anderson Group","2024-11-04 21:31:00.0",47.1,"In Progress"
76624,76624,"Campbell, Burns and Espinoza","2024-11-06 01:12:00.0",25.87,"Completed"
76625,76625,"Walker PLC","2024-11-04 20:41:00.0",43.93,"Completed"
76630,76630,"Campbell, Burns and Espinoza","2024-11-01 15:40:00.0",29.73,"In Progress"
76637,76637,"Smith, Wise and Drake","2024-11-05 12:21:00.0",12.56,"Cancelled"
76651,76651,"Richards-Jones","2024-11-04 23:48:00.0",11.41,"In Progress"
76652,76652,"Marsh-Williams","2024-11-21 22:50:00.0",33.56,"In Progress"
76653,76653,"Jones, Garrett and Pierce","2024-11-09 19:17:00.0",32.9,"In Progress"
76659,76659,"Duran, Fuller and Reyes","2024-11-07 23:35:00.0",13.67,"In Progress"
76660,76660,"Thomas PLC","2024-11-06 13:06:00.0",25.35,"Completed"
76662,76662,"Lawson, Tran and King","2024-11-03 14:00:00.0",6.28,"In Progress"
76664,76664,"Gonzales-Brown","2024-11-08 14:42:00.0",46.58,"Cancelled"
76667,76667,"Jackson-Rojas","2024-11-08 14:24:00.0",6.4,"Completed"
76668,76668,"Richardson-Reyes","2024-11-22 22:31:00.0",15.4,"In Progress"
76669,76669,"Richardson-Reyes","2024-11-26 12:41:00.0",41.94,"Cancelled"
76671,76671,"Rogers, Wright and Cooper","2024-11-02 21:47:00.0",44.01,"Completed"
76676,76676,"Marquez PLC","2024-11-07 21:51:00.0",43.29,"Completed"
76679,76679,"Lawson, Tran and King","2024-11-21 18:06:00.0",6.78,"In Progress"
76683,76683,"Fernandez","2024-11-06 19:27:00.0",5.89,"Cancelled"
76685,76685,"Fernandez","2024-11-11 13:44:00.0",19.9,"Cancelled"
76686,76686,"Rogers-Brown","2024-11-13 21:03:00.0",40.15,"In Progress"
76688,76688,"Richards-Jones","2024-11-16 16:14:00.0",14.49,"Cancelled"
76690,76690,"Gonzales-Brown","2024-11-10 22:16:00.0",38.69,"Cancelled"
76692,76692,"Webster, Martinez and Marshall","2024-11-21 16:39:00.0",26.27,"In Progress"
76694,76694,"Carter, Evans and Walker","2024-11-09 15:51:00.0",33.14,"Completed"
76700,76700,"Ray-Bradley","2024-11-04 16:37:00.0",22.91,"Cancelled"
76701,76701,"Jones, Garrett and Pierce","2024-11-14 21:49:00.0",7.02,"Completed"
76704,76704,"Werner-Rodriguez","2024-11-26 15:05:00.0",49.53,"Cancelled"
76706,76706,"Buckley-Morris","2024-11-04 20:20:00.0",14.46,"In Progress"
76709,76709,"Sanchez Inc","2024-11-22 20:36:00.0",18.46,"In Progress"
76710,76710,"Hill, Vincent and Alvarez","2024-11-30 18:04:00.0",30.09,"Completed"
76717,76717,"Maldonado, Freeman and Thompson","2024-11-21 19:10:00.0",9.83,"Cancelled"
76729,76729,"Rose, Pratt and Flores","2024-12-01 00:23:00.0",45.09,"In Progress"
76731,76731,"Carter, Evans and Walker","2024-11-15 23:04:00.0",27.35,"Cancelled"
76732,76732,"Phillips-Boyer","2024-11-27 20:33:00.0",46.26,"Cancelled"
76735,76735,"Williams, Anderson and Rodriguez","2024-11-07 14:44:00.0",44.74,"Cancelled"
76736,76736,"Watson-Thomas","2024-11-04 00:15:00.0",22.02,"Cancelled"
76738,76738,"Burton Inc","2024-11-08 22:36:00.0",8.06,"In Progress"
76739,76739,"Marquez PLC","2024-11-06 13:38:00.0",33.2,"In Progress"
76747,76747,"Valencia Ltd","2024-11-08 21:05:00.0",35.82,"In Progress"
76749,76749,"Fernandez","2024-11-15 11:21:00.0",20.97,"Completed"
76756,76756,"Lawson, Tran and King","2024-11-23 21:38:00.0",22.95,"In Progress"
76757,76757,"Clark-Thompson","2024-11-29 13:12:00.0",18.93,"Completed"
76765,76765,"Cohen-Wagner","2024-11-11 18:00:00.0",27.04,"Completed"
76769,76769,"Ray-Bradley","2024-11-18 00:18:00.0",12.87,"Completed"
76776,76776,"Lopez, Hughes and Harmon","2024-11-04 19:48:00.0",38.13,"Completed"
76778,76778,"Rowland-Williams","2024-11-28 21:38:00.0",30.82,"Cancelled"
76782,76782,"Kelly LLC","2024-11-15 15:15:00.0",30.66,"Completed"
76785,76785,"Watson-Thomas","2024-11-07 00:36:00.0",15.94,"Completed"
76787,76787,"Christensen and Sons","2024-11-12 12:11:00.0",17.69,"In Progress"
76788,76788,"Christensen and Sons","2024-11-13 11:31:00.0",31.07,"In Progress"
76789,76789,"Gonzales-Brown","2024-11-22 12:49:00.0",39.65,"Cancelled"
76790,76790,"Matthews-Gonzalez","2024-11-09 13:00:00.0",40.03,"Completed"
76792,76792,"Brown, King and Stout","2024-11-19 15:57:00.0",39.14,"Completed"
76793,76793,"Ruiz-Hughes","2024-11-16 21:14:00.0",42.9,"In Progress"
76794,76794,"Hatfield and Sons","2024-11-26 19:15:00.0",22.9,"In Progress"
76798,76798,"Stephens PLC","2024-11-05 17:29:00.0",10.65,"Cancelled"
76801,76801,"Hill, Vincent and Alvarez","2024-11-15 18:35:00.0",35.04,"Completed"
76810,76810,"Gallagher, Roberson and Bean","2024-11-28 18:10:00.0",44.79,"Completed"
76811,76811,"Turner-Hart","2024-11-28 20:34:00.0",16.48,"In Progress"
76815,76815,"Lawson, Tran and King","2024-11-17 19:56:00.0",7.34,"Cancelled"
76824,76824,"Evans and Sons","2024-11-27 21:40:00.0",26.71,"Cancelled"
76825,76825,"Clark-Thompson","2024-11-20 14:55:00.0",15.39,"In Progress"
76847,76847,"Kelly LLC","2024-11-14 16:08:00.0",41.9,"Cancelled"
76848,76848,"Reed and Allison","2024-11-13 19:48:00.0",14.84,"Cancelled"
76857,76857,"Fletcher-Carter","2024-11-19 16:56:00.0",38.79,"In Progress"
76861,76861,"Durham Inc","2024-11-11 23:20:00.0",10.75,"Cancelled"
76862,76862,"Wright Ltd","2024-11-07 22:20:00.0",20.68,"In Progress"
76864,76864,"Anderson, Carr and Mcneil","2024-11-16 20:25:00.0",12.24,"Completed"
76865,76865,"Gray, Kerr and Massey","2024-11-10 19:22:00.0",11.57,"In Progress"
76867,76867,"Fischer and Sons","2024-11-10 22:51:00.0",14.57,"Cancelled"
76868,76868,"Hill, Vincent and Alvarez","2024-11-08 22:37:00.0",41.38,"Cancelled"
76869,76869,"Webster, Martinez and Marshall","2024-11-16 14:05:00.0",17.42,"In Progress"
76870,76870,"Carter, Evans and Walker","2024-11-16 22:51:00.0",42.98,"Completed"
76873,76873,"Moore-Griffin","2024-11-22 23:52:00.0",40.8,"In Progress"
76879,76879,"Hill, Vincent and Alvarez","2024-11-10 15:59:00.0",23.17,"Cancelled"
76881,76881,"Williams-Benson","2024-11-04 16:11:00.0",27.39,"Cancelled"
76884,76884,"Hill, Vincent and Alvarez","2024-11-27 22:35:00.0",47.59,"Cancelled"
76885,76885,"Khan, Hernandez and Baldwin","2024-11-06 00:20:00.0",39.16,"Completed"
76887,76887,"Hatfield and Sons","2024-11-08 20:16:00.0",26.49,"Cancelled"
76888,76888,"Fernandez","2024-11-03 11:25:00.0",23.61,"Cancelled"
76891,76891,"Ruiz-Hughes","2024-11-05 13:49:00.0",27.88,"Completed"
76897,76897,"Hancock-Benson","2024-11-21 15:44:00.0",34.13,"Cancelled"
76899,76899,"Turner-Hart","2024-11-09 17:19:00.0",7.88,"In Progress"
76902,76902,"Henderson Inc","2024-11-02 21:15:00.0",22.9,"In Progress"
76903,76903,"Riggs PLC","2024-11-06 23:20:00.0",14.47,"In Progress"
76906,76906,"Sanchez-Smith","2024-11-11 22:03:00.0",48.87,"Completed"
76908,76908,"Phillips and Sons","2024-11-15 20:33:00.0",25.16,"Cancelled"
76909,76909,"Thomas PLC","2024-11-06 19:15:00.0",14.99,"Cancelled"
76912,76912,"Fischer and Sons","2024-11-16 19:32:00.0",23.21,"Cancelled"
76918,76918,"Richardson-Reyes","2024-11-02 12:17:00.0",24.39,"In Progress"
76923,76923,"Hancock-Benson","2024-11-28 23:06:00.0",22.92,"Completed"
76924,76924,"Brown, Blankenship and Hayes","2024-11-04 20:03:00.0",41.2,"Cancelled"
76927,76927,"Price, Neal and Gonzalez","2024-11-30 20:48:00.0",17.31,"Cancelled"
76930,76930,"Buckley-Morris","2024-11-04 22:51:00.0",37.05,"Cancelled"
76932,76932,"White, Peck and Ayala","2024-11-19 14:10:00.0",16.77,"Completed"
76939,76939,"Fernandez","2024-11-09 19:47:00.0",8.35,"Completed"
76942,76942,"Sanchez Inc","2024-11-20 22:52:00.0",28.23,"Completed"
76943,76943,"Bailey-Neal","2024-11-18 21:54:00.0",35.77,"Cancelled"
76945,76945,"Hatfield and Sons","2024-11-24 01:04:00.0",44.01,"Completed"
76950,76950,"Lee-Taylor","2024-11-10 23:55:00.0",28.76,"In Progress"
76951,76951,"Norton, Chang and Clements","2024-11-02 16:12:00.0",30.96,"In Progress"
76954,76954,"Fischer and Sons","2024-11-24 12:45:00.0",34.25,"Cancelled"
76962,76962,"Richards-Jones","2024-11-30 19:19:00.0",46.9,"In Progress"
76963,76963,"Walker-Davis","2024-11-23 18:32:00.0",16.67,"Completed"
76967,76967,"Williams, Anderson and Rodriguez","2024-11-17 19:49:00.0",41.87,"In Progress"
76968,76968,"Stephens PLC","2024-11-21 21:34:00.0",47.09,"Completed"
76973,76973,"Rogers, Berry and Logan","2024-11-06 20:54:00.0",24.18,"Completed"
76974,76974,"Turner-Hart","2024-11-09 12:01:00.0",40.73,"Completed"
76975,76975,"Valencia Ltd","2024-11-03 20:36:00.0",34.5,"Cancelled"
76976,76976,"Hill, Vincent and Alvarez","2024-11-13 19:00:00.0",26.26,"In Progress"
76979,76979,"Matthews-Gonzalez","2024-11-21 17:48:00.0",21.45,"Completed"
76986,76986,"Mcdowell-Hicks","2024-11-02 17:38:00.0",29.53,"Cancelled"
76987,76987,"Fletcher-Carter","2024-11-03 23:36:00.0",49.23,"Cancelled"
76999,76999,"Wright Ltd","2024-11-13 22:13:00.0",44.38,"Cancelled"
77001,77001,"Brown, Blankenship and Hayes","2024-11-20 23:07:00.0",15.48,"Completed"
77006,77006,"Patterson, Rodriguez and Vasquez","2024-11-26 21:07:00.0",26.32,"Cancelled"
77012,77012,"Norris-Hawkins","2024-11-16 21:42:00.0",45.32,"In Progress"
77015,77015,"Martinez Ltd","2024-11-07 21:51:00.0",34.59,"Cancelled"
77016,77016,"Lawson, Tran and King","2024-11-06 12:58:00.0",35.4,"In Progress"
77020,77020,"Matthews-Gonzalez","2024-11-21 11:16:00.0",45.13,"In Progress"
77024,77024,"Phillips-Boyer","2024-11-04 23:11:00.0",18.53,"Cancelled"
77025,77025,"Clark-Thompson","2024-11-30 22:52:00.0",32.9,"Cancelled"
77026,77026,"Richardson-Reyes","2024-11-06 00:12:00.0",49.27,"In Progress"
77032,77032,"Richardson-Reyes","2024-11-10 18:43:00.0",27.95,"In Progress"
77034,77034,"Gray, Kerr and Massey","2024-11-27 22:59:00.0",12.3,"In Progress"
77035,77035,"Moore-Griffin","2024-11-12 11:47:00.0",34.1,"Cancelled"
77038,77038,"Burke LLC","2024-11-11 23:13:00.0",12.49,"In Progress"
77043,77043,"Norris-Hawkins","2024-11-20 16:21:00.0",49.45,"Completed"
77047,77047,"Williams-Benson","2024-11-02 18:40:00.0",18.43,"Cancelled"
77048,77048,"Williams-Benson","2024-11-26 13:03:00.0",34.41,"Cancelled"
77049,77049,"Christensen and Sons","2024-11-08 14:28:00.0",17.25,"Cancelled"
77050,77050,"Smith, Wise and Drake","2024-11-08 23:26:00.0",41.08,"Completed"
77053,77053,"Frank Inc","2024-11-01 16:49:00.0",27.14,"Completed"
77054,77054,"Brown, Blankenship and Hayes","2024-11-07 15:59:00.0",20.89,"Completed"
77055,77055,"Fletcher-Carter","2024-11-01 21:53:00.0",47.77,"Completed"
77057,77057,"Powell, Morse and Quinn","2024-11-14 12:23:00.0",48.29,"Cancelled"
77063,77063,"Henderson Inc","2024-11-17 21:54:00.0",24.76,"Cancelled"
77064,77064,"Fischer and Sons","2024-11-04 13:27:00.0",31.31,"Cancelled"
77065,77065,"Norton, Chang and Clements","2024-11-29 18:12:00.0",22.45,"Cancelled"
77068,77068,"Walker PLC","2024-11-22 19:10:00.0",37.05,"In Progress"
77070,77070,"Lawson, Tran and King","2024-11-16 23:19:00.0",24.05,"Cancelled"
77071,77071,"Dodson, Fleming and Butler","2024-11-08 14:57:00.0",28.77,"Cancelled"
77073,77073,"Anderson Group","2024-11-11 17:45:00.0",49.05,"In Progress"
77076,77076,"Sellers Inc","2024-11-19 17:18:00.0",24.69,"In Progress"
77077,77077,"Rogers, Berry and Logan","2024-11-02 21:37:00.0",27.79,"Cancelled"
77080,77080,"Newton-Brown","2024-11-21 21:31:00.0",27.9,"Completed"
77081,77081,"Buckley-Morris","2024-11-21 20:42:00.0",31.62,"Cancelled"
77082,77082,"Williams-Benson","2024-11-08 11:34:00.0",47.5,"In Progress"
77083,77083,"Fernandez","2024-11-27 18:04:00.0",12.27,"Completed"
77086,77086,"Wright Ltd","2024-11-30 00:32:00.0",31.44,"Completed"
77089,77089,"Patterson, Rodriguez and Vasquez","2024-11-18 11:00:00.0",41.81,"In Progress"
77094,77094,"Riggs PLC","2024-11-28 20:06:00.0",35.63,"In Progress"
77095,77095,"White, Peck and Ayala","2024-11-04 11:51:00.0",34.08,"Completed"
